id,book_id,authors,original_publication_year,original_title,language_code,average_rating,ratings_count,,,,,,,,,,,,,,,
5631,15803757,Kristan Higgins,2013,The Best Man,eng,3.93,18998,,,,,,,,,,,,,,,
5633,10706120,Jude Watson,2011,A King's Ransom,eng,4.14,18168,,,,,,,,,,,,,,,
5634,7054123,Deborah Blum,2010,The Poisoner's Handbook: Murder and the Birth of Forensic Medicine in Jazz Age New York,en-US,4,18997,,,,,,,,,,,,,,,
5635,27083865,Penelope Ward,2016,RoomHate,eng,4.07,21136,,,,,,,,,,,,,,,
5636,2954411,Elizabeth Scott,2008,Living Dead Girl,en-US,3.83,22014,,,,,,,,,,,,,,,
5637,159964,"Anonymous, Ananda Maitreya, Thich Nhat Hanh, Balangoda Ananda Maitreya Maitreya",-500,धर्मपद [Dhammapada],eng,4.29,12639,,,,,,,,,,,,,,,
5638,13412515,Kristen Ashley,2012,Law Man,en-US,4.33,33220,,,,,,,,,,,,,,,
5639,128754,Kathy Reichs,2000,Deadly Décisions,en-US,3.93,21646,,,,,,,,,,,,,,,
5640,23317538,Brené Brown,2015,Rising Strong,en-GB,4.19,22022,,,,,,,,,,,,,,,
5641,13642963,Alan Bradley,2013,Speaking from Among the Bones,eng,4.17,21892,,,,,,,,,,,,,,,
5642,5551522,"James Patterson, Maxine Paetro",2009,Swimsuit,eng,3.63,18462,,,,,,,,,,,,,,,
5643,56634,Elisabeth Elliot,1956,Through Gates of Splendor,en-US,4.38,16487,,,,,,,,,,,,,,,
5644,15832316,Tarryn Fisher,2012,Dirty Red,eng,4.22,26888,,,,,,,,,,,,,,,
5645,20958632,Holly Black,2015,The Darkest Part of the Forest,eng,3.91,22992,,,,,,,,,,,,,,,
5646,73095,Susan Elizabeth Phillips,1998,Dream a Little Dream,en-US,4.18,24117,,,,,,,,,,,,,,,
5647,2508854,"خالد الخميسي, Khaled Al Khamissi",2006,تاكسي: حواديت المشاوير,ara,3.68,11981,,,,,,,,,,,,,,,
5648,51113,Gail Tsukiyama,1994,The Samurai's Garden,en-US,4.12,17024,,,,,,,,,,,,,,,
5649,25883848,Sally   Thorne,2016,The Hating Game,eng,4.24,21426,,,,,,,,,,,,,,,
5650,23746004,Julia Heaberlin,2015,Black-Eyed Susans,eng,3.78,14886,,,,,,,,,,,,,,,
5651,17673307,Penny Reid,2013,Neanderthal Seeks Human,eng,3.96,29612,,,,,,,,,,,,,,,
5652,9918083,"Scott Westerfeld, Keith Thompson",2011,Goliath,eng,4.25,23911,,,,,,,,,,,,,,,
5654,12922320,Karin Slaughter,2012,Criminal,eng,4.21,18592,,,,,,,,,,,,,,,
5655,19687,Tom Clancy,2000,The Bear and the Dragon,en-US,3.79,18399,,,,,,,,,,,,,,,
5656,17707605,Sue Grafton,2013,W is for Wasted,eng,3.86,17357,,,,,,,,,,,,,,,
5657,101249,Alton Brown,2002,I'm Just Here for the Food: Food + Heat = Cooking,en-US,4.21,15870,,,,,,,,,,,,,,,
5659,84135,Sherrilyn Kenyon,2005,Sins of the Night,eng,4.18,28341,,,,,,,,,,,,,,,
5660,10345937,Beth Revis,2013,Shades of Earth,eng,4.11,24612,,,,,,,,,,,,,,,
5661,13661,Ursula K. Le Guin,1990,Tehanu,eng,3.89,19503,,,,,,,,,,,,,,,
5662,13517455,Amy Tintera,2013,Reboot,eng,3.92,23300,,,,,,,,,,,,,,,
5663,25065629,Carrie Brownstein,2015,Hunger Makes Me a Modern Girl,eng,3.88,17102,,,,,,,,,,,,,,,
5664,13533740,Jon Meacham,2012,Thomas Jefferson: The Art of Power,eng,3.99,18546,,,,,,,,,,,,,,,
5665,16360,Agatha Christie,1936,Murder in Mesopotamia,eng,3.86,21207,,,,,,,,,,,,,,,
5666,12013,Iain M. Banks,1996,Excession,en-US,4.19,16330,,,,,,,,,,,,,,,
5667,5175,Pearl Cleage,1997,What Looks Like Crazy on an Ordinary Day,eng,3.7,17853,,,,,,,,,,,,,,,
5668,257990,Sue Grafton,1990,G is for Gumshoe,eng,3.9,22311,,,,,,,,,,,,,,,
5669,17333431,David Baldacci,2013,King & Maxwell,eng,4.03,14491,,,,,,,,,,,,,,,
5671,3342764,Trudi Canavan,2009,The Magician's Apprentice,eng,3.94,17128,,,,,,,,,,,,,,,
5672,459064,Steven Erikson,2007,Reaper's Gale,eng,4.34,16539,,,,,,,,,,,,,,,
5674,7202841,"Joe Hill, Gabriel Rodríguez",2010, Crown of Shadows,en-US,4.41,19683,,,,,,,,,,,,,,,
5676,112518,"Arthur C. Clarke, Gentry Lee",1991,"The Garden of Rama (Rama, #3)",eng,3.76,16389,,,,,,,,,,,,,,,
5678,133394,Graham Greene,1958,Our Man in Havana,eng,3.94,15460,,,,,,,,,,,,,,,
5679,10889279,"Scott Snyder, Jock, Francesco Francavilla, Jared K. Fletcher, Sal Cipriano, David   Baron",2011,Batman: The Black Mirror,eng,4.29,15625,,,,,,,,,,,,,,,
5680,9682816,"James Patterson, Marshall Karp",2011,Kill Me If You Can,eng,4,16879,,,,,,,,,,,,,,,
5684,1406197,"Laurell K. Hamilton, Laural Merlington",2007,A Lick of Frost,eng,4.12,24148,,,,,,,,,,,,,,,
5685,40289,"Orson Scott Card, James Cameron",1989,The Abyss,eng,4.06,16318,,,,,,,,,,,,,,,
5686,8694522,Paula Brackston,1991,The Book of Shadows,en-US,3.54,17694,,,,,,,,,,,,,,,
5687,25573977,"Katarina Bivald, Alice Menzies",2013,Läsarna i Broken Wheel rekommenderar,eng,3.56,14571,,,,,,,,,,,,,,,
5688,13083008,Dennis Lehane,2012,Live by Night,eng,3.89,14275,,,,,,,,,,,,,,,
5689,12908877,Amy Plum,2012,Until I Die,en-US,4.17,24203,,,,,,,,,,,,,,,
5690,11256979,"Richard Dawkins, Dave McKean",2011,The Magic of Reality: How We Know What's Really True,en-US,4.04,14511,,,,,,,,,,,,,,,
5691,35332,"Karen Kingsbury, Gary Smalley",2002,Remember,eng,4.41,16303,,,,,,,,,,,,,,,
5693,3106441,Christian Lander,2008,Stuff White People Like: the Definitive Guide to the Unique Taste of Millions,en-US,3.76,15888,,,,,,,,,,,,,,,
5694,18754961,Nora Roberts,2014,Blood Magick,eng,4.06,14167,,,,,,,,,,,,,,,
5695,687215,Stephen R. Donaldson,1977,The Power That Preserves,eng,3.99,18594,,,,,,,,,,,,,,,
5696,6539596,Marian Keyes,2009,The Brightest Star in the Sky,en-GB,3.65,17413,,,,,,,,,,,,,,,
5697,8428195,Heather Dixon,2011,Entwined,en-US,3.87,28950,,,,,,,,,,,,,,,
5699,23875,Gabriel García Márquez,1961,El coronel no tiene quien le escriba,spa,3.71,13206,,,,,,,,,,,,,,,
5700,6194,J.M. Coetzee,1980,Waiting for the Barbarians,eng,3.94,14830,,,,,,,,,,,,,,,
5702,21856367,Walter Isaacson,2014,"The Innovators: How a Group of Inventors, Hackers, Geniuses and Geeks Created the Digital Revolution",eng,4.03,14890,,,,,,,,,,,,,,,
5703,316558,Deborah Rodriguez,2007,Kabul Beauty School: An American Woman Goes Behind the Veil,eng,3.63,17002,,,,,,,,,,,,,,,
5704,4630,Ernest Hemingway,1937,To Have and Have Not ,eng,3.57,16074,,,,,,,,,,,,,,,
5705,5062,Ken Follett,2001,Jackdaws,eng,3.91,17489,,,,,,,,,,,,,,,
5707,116257,Neal Stephenson,2004,The System of the World,en-US,4.3,16106,,,,,,,,,,,,,,,
5708,147243,Ben Mikaelsen,1997,Touching Spirit Bear,eng,3.85,17706,,,,,,,,,,,,,,,
5709,15803141,Rachel Kushner,2013,The Flamethrowers,eng,3.46,13225,,,,,,,,,,,,,,,
5710,13125234,Jeaniene Frost,2013,Twice Tempted ,en-GB,4.3,26598,,,,,,,,,,,,,,,
5712,18172471,Kiera Cass,2014,The Selection Stories: The Prince & The Guard,eng,4.03,23695,,,,,,,,,,,,,,,
5713,6474550,Gary Vaynerchuk,2009,Crush It!: Why Now Is the Time to Cash in on Your Passion,en-US,3.85,17271,,,,,,,,,,,,,,,
5714,89190,Alastair Reynolds,2003,Redemption Ark,eng,4.13,16484,,,,,,,,,,,,,,,
5715,1178039,Steve Berry,2007,The Venetian Betrayal,en-US,3.94,18403,,,,,,,,,,,,,,,
5716,142080,T.S. Eliot,1963,Collected Poems 1909-1962,eng,4.29,17192,,,,,,,,,,,,,,,
5717,219919,Lloyd C. Douglas,1942,The Robe,en-US,4.2,18903,,,,,,,,,,,,,,,
5719,16158508,Anton DiSclafani,2013,The Yonahlossee Riding Camp for Girls,eng,3.34,15769,,,,,,,,,,,,,,,
5720,19286623,Kylie Scott,2014,Lead,eng,4.32,29239,,,,,,,,,,,,,,,
5721,862350,Kelley Armstrong,2007,No Humans Involved,eng,4.2,23191,,,,,,,,,,,,,,,
5724,7124475,Jennifer Echols,2010,Endless Summer,eng,4.02,18438,,,,,,,,,,,,,,,
5727,49245,Willard F. Harley Jr.,1986,"Que Necesita El, Que Necesita Ella ",eng,4.11,15008,,,,,,,,,,,,,,,
5728,31313,Nora Roberts,2006,Dance of the Gods,eng,4.13,23060,,,,,,,,,,,,,,,
5729,7129598,Kelly Creagh,2010,Nevermore,en-US,3.87,24570,,,,,,,,,,,,,,,
5730,45967,"Sadegh Hedayat, D.P. Costello",1937,بوف کور,en-US,3.99,5168,,,,,,,,,,,,,,,
5732,7640705,"Jonathan Stroud, Simon  Jones",2010,The Ring of Solomon,eng,4.19,18809,,,,,,,,,,,,,,,
5733,125553,R.L. Stine,1992,Welcome to Dead House,en-US,3.82,19171,,,,,,,,,,,,,,,
5735,400924,Glen Cook,1986,Chronicles of The Black Company (The Black Company / Shadows Linger / The White Rose),en-US,4.2,16663,,,,,,,,,,,,,,,
5736,22522202,Abbi Glines,2015,Until Friday Night,eng,4.01,20813,,,,,,,,,,,,,,,
5737,5179,Melinda Haynes,1999,Mother of Pearl,en-US,3.67,17378,,,,,,,,,,,,,,,
5738,25814512,Chris Cleave,2016,Everyone Brave Is Forgiven,eng,3.8,16183,,,,,,,,,,,,,,,
5741,297134,Kristin Hannah,2004,The Things We Do for Love,en-GB,4.05,16190,,,,,,,,,,,,,,,
5742,13927,Juliet Marillier,2000,Son of the Shadows,eng,4.32,21544,,,,,,,,,,,,,,,
5743,41689,Ken Follett,1980,The Key to Rebecca,eng,3.86,16616,,,,,,,,,,,,,,,
5744,9581001,Chloe Neill,2011,Hard Bitten,en-US,4.17,28656,,,,,,,,,,,,,,,
5745,120231,"Ina Garten, Maura McEvoy",2002,Barefoot Contessa Family Style: Easy Ideas and Recipes That Make Everyone Feel Like Family,eng,4.26,16134,,,,,,,,,,,,,,,
5747,32767,"H.P. Lovecraft, China Miéville, S.T. Joshi",1936,At the Mountains of Madness,eng,3.93,16637,,,,,,,,,,,,,,,
5748,17781,Nora Roberts,2000,Heart of the Sea,en-US,4.14,22274,,,,,,,,,,,,,,,
5749,3373198,Lara Adrian,2008,Veil of Midnight,eng,4.26,25116,,,,,,,,,,,,,,,
5750,98807,James Rollins,1999,Subterranean,eng,4.01,17425,,,,,,,,,,,,,,,
5751,39045,Allison Pearson,2001,I Don't Know How She Does It,en-US,3.3,15456,,,,,,,,,,,,,,,
5753,22733729,Becky  Chambers,2014,"The Long Way to a Small, Angry Planet",eng,4.18,12969,,,,,,,,,,,,,,,
5754,17961,"Jorge Luis Borges, Andrew Hurley",1998,Cuentos completos,eng,4.58,16474,,,,,,,,,,,,,,,
5755,266607,Holly Black,2002,Tithe: A Modern Faerie Tale ,eng,3.92,26108,,,,,,,,,,,,,,,
5757,6905534,Jennifer Lynn Barnes,2010,Raised by Wolves,eng,3.94,24936,,,,,,,,,,,,,,,
5758,43924,Harlan Coben,2006,"Promise Me (Myron Bolitar, #8)",eng,3.96,18168,,,,,,,,,,,,,,,
5759,6934395,L.J. Smith,2011,The Vampire Diaries: The Return: Midnight,en-US,3.78,20566,,,,,,,,,,,,,,,
5760,84146,Sherrilyn Kenyon,2006,Dark Side of the Moon,en-US,4.15,27311,,,,,,,,,,,,,,,
5761,522525,"Carol Tavris, Elliot Aronson",2007,"Mistakes Were Made (But Not by Me): Why We Justify Foolish Beliefs, Bad Decisions, and Hurtful Acts",en-US,3.99,15249,,,,,,,,,,,,,,,
5762,13765729,T.R. Ragan,2011,Abducted,eng,3.94,8828,,,,,,,,,,,,,,,
5763,10577,"Richard Bachman, Stephen King",1981,Roadwork,en-US,3.59,18479,,,,,,,,,,,,,,,
5764,198331,Clive Cussler,2001,"Valhalla Rising (Dirk Pitt, #16)",en-US,3.92,17260,,,,,,,,,,,,,,,
5765,49234,Jared Diamond,1991,The Third Chimpanzee: The Evolution and Future of the Human Animal,eng,4.04,15362,,,,,,,,,,,,,,,
5766,2830067,Dennis Lehane,2008,The Given Day,en-US,4.03,16528,,,,,,,,,,,,,,,
5768,16096514,Nicole  Williams,2013,Crush,en-US,4.24,26188,,,,,,,,,,,,,,,
5769,8429687,Mira Grant,2011,Deadline,en-US,4.1,18636,,,,,,,,,,,,,,,
5770,3675828,Harlan Coben,2009,Long Lost,eng,3.94,17996,,,,,,,,,,,,,,,
5771,21722,Karin Slaughter,2005,Faithless,en-US,4.11,16833,,,,,,,,,,,,,,,
5772,142292,Jill Bolte Taylor,2006,My Stroke of Insight,en-US,3.86,14734,,,,,,,,,,,,,,,
5773,138395,"Robert Kirkman, Charlie Adlard, Cliff Rathburn",2007,The Walking Dead 6,eng,4.32,18655,,,,,,,,,,,,,,,
5774,3300,"Isabel Allende, Margaret Sayers Peden",2006,Inés del alma mía,en-US,3.9,13539,,,,,,,,,,,,,,,
5776,18295858,Emma Donoghue,2014,Frog Music,eng,3.13,16412,,,,,,,,,,,,,,,
5777,15888,Iain Pears,1997,An Instance of the Fingerpost,eng,3.93,17604,,,,,,,,,,,,,,,
5778,1499340,Donny Dhirgantoro,2005,5 cm,ind,3.84,12527,,,,,,,,,,,,,,,
5779,61329,"Geoffrey A. Moore, Regis McKenna",1991,Crossing the Chasm: Marketing and Selling High-Tech Products to Mainstream Customers,en-US,4,14329,,,,,,,,,,,,,,,
5781,43926,Harlan Coben,2005,The Innocent,eng,3.95,18125,,,,,,,,,,,,,,,
5782,76688,Isaac Asimov,1985,Robots and Empire,eng,4.17,18462,,,,,,,,,,,,,,,
5783,5130,Aldous Huxley,1962,Island,eng,3.87,14440,,,,,,,,,,,,,,,
5785,123933,Jean-Paul Sartre,1944,Huis clos,eng,4.13,16533,,,,,,,,,,,,,,,
5787,11566956,Alison Bechdel,2012,Are You My Mother?: A Comic Drama,eng,3.66,18618,,,,,,,,,,,,,,,
5788,1433337,Bob Ong,2001,ABNKKBSNPLAKo?! (Mga Kwentong Chalk ni Bob Ong),fil,4.2,14481,,,,,,,,,,,,,,,
5790,152695,Elin Hilderbrand,2005,The Blue Bistro,en-US,4,16398,,,,,,,,,,,,,,,
5791,12043770,Darynda Jones,2012,Third Grave Dead Ahead,eng,4.39,15137,,,,,,,,,,,,,,,
5792,28635,"Milan Kundera, Linda Asher",1997,L'identité,eng,3.68,11735,,,,,,,,,,,,,,,
5793,21569527,Mary E. Pearson,2015,The Heart of Betrayal,eng,4.32,24104,,,,,,,,,,,,,,,
5794,4373,Loung Ung,2000,First They Killed My Father: A Daughter of Cambodia Remembers ,en-US,4.29,17459,,,,,,,,,,,,,,,
5795,11166889,"Owen  West, Dean Koontz",1980,The Funhouse,eng,3.6,18424,,,,,,,,,,,,,,,
5796,36076,Stephen M.R. Covey,2006,The SPEED of Trust: The One Thing that Changes Everything,en-US,3.97,13708,,,,,,,,,,,,,,,
5797,43342,Mary Higgins Clark,1998,You Belong to Me,en-US,3.85,19131,,,,,,,,,,,,,,,
5798,43255,Betty Mahmoody,1987,Not Without My Daughter,eng,4.04,16650,,,,,,,,,,,,,,,
5799,759900,Lisa Gardner,2003,The Killing Hour,en-US,4.16,17948,,,,,,,,,,,,,,,
5800,96977,Piers Anthony,1979,Castle Roogna,eng,3.87,19867,,,,,,,,,,,,,,,
5801,571555,Mary Higgins Clark,1989,While My Pretty One Sleeps,eng,3.88,18846,,,,,,,,,,,,,,,
5803,263171,Ellen Schreiber,2007,"Dance with a Vampire (Vampire Kisses, #4)",eng,4.01,22119,,,,,,,,,,,,,,,
5805,58890,Tamora Pierce,1998,Tris's Book,eng,4.07,24511,,,,,,,,,,,,,,,
5806,7785194,Sam Harris,2010,The Moral Landscape: How Science Can Determine Human Values,en-US,3.9,14300,,,,,,,,,,,,,,,
5807,11450591,Darcie Chan,2014,The Mill River Recluse,eng,3.55,15821,,,,,,,,,,,,,,,
5808,3381,Douglas Coupland,2003,Hey Nostradamus!,eng,3.72,14645,,,,,,,,,,,,,,,
5809,10836,Jon Lee Anderson,1997,Che Guevara: A Revolutionary Life,eng,4.1,13516,,,,,,,,,,,,,,,
5810,24766,Scott Westerfeld,2004,The Secret Hour,eng,3.8,23933,,,,,,,,,,,,,,,
5812,587666,Paulo Coelho,2000,Ser Como o Rio que Flui,eng,3.93,12708,,,,,,,,,,,,,,,
5814,11915,Kelley Armstrong,2006,Broken,eng,4.19,24319,,,,,,,,,,,,,,,
5815,3112850,Maggie Stiefvater,2008,"Lament: The Faerie Queen's Deception (Books of Faerie, #1) ",eng,3.69,26116,,,,,,,,,,,,,,,
5817,21064599,Sophie Kinsella,2014,"Shopaholic to the Stars (Shopaholic, #7)",eng,3.24,15414,,,,,,,,,,,,,,,
5818,114133,Nora Roberts,2007,High Noon,eng,3.94,20698,,,,,,,,,,,,,,,
5819,17557913,Tom Rob Smith,2014,The Farm,eng,3.53,13407,,,,,,,,,,,,,,,
5820,18528190,Rebecca Solnit,2014,Men Explain Things to Me,eng,3.93,17918,,,,,,,,,,,,,,,
5821,17201104,Kristen Proby,2013,Rock With Me,eng,4.3,28709,,,,,,,,,,,,,,,
5822,7128341,"Carlos Ruiz Zafón, Lucia Graves",1986,El príncipe de la niebla,eng,3.66,14381,,,,,,,,,,,,,,,
5823,1409344,Alfred Uhry,1986,Driving Miss Daisy,eng,4.24,16829,,,,,,,,,,,,,,,
5825,172691,J.D. Robb,1999,Conspiracy in Death,eng,4.35,22149,,,,,,,,,,,,,,,
5826,7053,Alexander McCall Smith,2004,In the Company of Cheerful Ladies,eng,4.07,19839,,,,,,,,,,,,,,,
5827,8296,"Laura Ingalls Wilder, Garth Williams",1953,The First Four Years,eng,3.88,24180,,,,,,,,,,,,,,,
5829,128757,Kathy Reichs,2007,Bones to Ashes,eng,3.92,19942,,,,,,,,,,,,,,,
5830,19351490,"Jacob Grimm, Wilhelm Grimm, منى الخميسي",1857,Grimms Märchen,eng,4.14,5873,,,,,,,,,,,,,,,
5831,262731,"Allan Pease, Barbara Pease",2004,The Definitive Book of Body Language,eng,3.97,13328,,,,,,,,,,,,,,,
5832,11262424,Tammara Webber,2011,Between the Lines,eng,3.71,25991,,,,,,,,,,,,,,,
5833,72659,Farley Mowat,1963,Never Cry Wolf : The Amazing True Story of Life Among Arctic Wolves,eng,4.19,17045,,,,,,,,,,,,,,,
5834,8437913,"James Patterson, Michael Ledwidge",2010,Tick Tock,eng,4.03,17189,,,,,,,,,,,,,,,
5835,6340471,Michelle Moran,2009,Cleopatra's Daughter,eng,4.11,16532,,,,,,,,,,,,,,,
5836,281350,Kathy Reichs,2002,Grave Secrets,en-US,3.98,21460,,,,,,,,,,,,,,,
5837,16280678,Kevin Hearne,2014,Shattered,eng,4.28,15133,,,,,,,,,,,,,,,
5838,2102600,John Scalzi,2008,Zoe's Tale,eng,3.73,15971,,,,,,,,,,,,,,,
5839,206197,Brad Thor,2007,The First Commandment,eng,4.22,14833,,,,,,,,,,,,,,,
5840,5289,"Oscar Wilde, Merlin Holland",1908,Collected Works,eng,4.45,10835,,,,,,,,,,,,,,,
5842,23308084,Renee Ahdieh,2016,The Rose & the Dagger,eng,4.2,26503,,,,,,,,,,,,,,,
5843,23164927,Peter Clines,2015,The Fold,eng,3.82,13519,,,,,,,,,,,,,,,
5844,24586590,Louise Penny,2015,The Nature of the Beast,eng,4.21,14695,,,,,,,,,,,,,,,
5846,4789801,Ted Dekker,2009,Green,eng,4.03,17315,,,,,,,,,,,,,,,
5847,7352220,Yana Toboso,2007,黒執事 III [Kuroshitsuji III],ind,4.53,16682,,,,,,,,,,,,,,,
5848,16043804,Michael J. Sullivan,2013,The Crown Tower,eng,4.31,17352,,,,,,,,,,,,,,,
5849,8477057,"Fábio Moon, Gabriel Bá, Craig Thompson, Dave Stewart, Sean Konot",2011,Daytripper,eng,4.31,17679,,,,,,,,,,,,,,,
5850,6357022,Cherise Sinclair,2009,"Club Shadowlands (Masters of the Shadowlands, #1)",eng,3.99,22733,,,,,,,,,,,,,,,
5851,6282753,"Orhan Pamuk, Maureen Freely",2008,Masumiyet Müzesi,eng,3.69,12685,,,,,,,,,,,,,,,
5852,28815371,Brit Bennett,2016,The Mothers,eng,3.87,19784,,,,,,,,,,,,,,,
5853,406373,"Johann Wolfgang von Goethe, Walter Kaufmann",1832, Faust. Der Tragödie erster und zweiter Teil ,eng,3.97,15864,,,,,,,,,,,,,,,
5854,16172634,Cora Carmack,2013,Faking It,eng,3.96,27707,,,,,,,,,,,,,,,
5856,12667194,Shelly Crane,2011,Accordance,eng,4.28,25037,,,,,,,,,,,,,,,
5857,8130839,Andrea Cremer,2012,Bloodrose,eng,4.06,23874,,,,,,,,,,,,,,,
5858,16297,Agatha Christie,1936,Cards on the Table,eng,3.9,19577,,,,,,,,,,,,,,,
5859,13547289,Rachel Renée Russell,2012,Tales From a Not-So-Smart Miss Know-it-all,eng,4.42,13648,,,,,,,,,,,,,,,
5860,89551,Beverly Cleary,1980,Ramona and Her Mother,eng,4.08,20053,,,,,,,,,,,,,,,
5861,16363,Agatha Christie,1938,Appointment with Death,eng,3.84,20793,,,,,,,,,,,,,,,
5862,73064,Susan Elizabeth Phillips,2004,Natural Born Charmer,en-US,4.15,25474,,,,,,,,,,,,,,,
5863,30852,Maxine Hong Kingston,1975,The Woman Warrior: Memoirs of a Girlhood Among Ghosts,en-US,3.72,17781,,,,,,,,,,,,,,,
5864,327194,"Masha, Marie Simchow Stern",1942,The Three Little Kittens (A First Little Golden Book),eng,4.28,18327,,,,,,,,,,,,,,,
5865,38503,Charles Bukowski,1978,"Erections, Ejaculations, Exhibitions and General Tales of Ordinary Madness",eng,4,13995,,,,,,,,,,,,,,,
5869,15802944,Glennon Doyle Melton,2013," Carry On, Warrior: Thoughts on Life Unarmed ",eng,4.18,12986,,,,,,,,,,,,,,,
5870,736131,"Arthur Conan Doyle, David Timson",1914,The Valley of Fear,eng,3.98,15399,,,,,,,,,,,,,,,
5871,3094593,Nora Roberts,2008,The Pagan Stone,en-US,4.14,22863,,,,,,,,,,,,,,,
5873,44644,Stephen R. Covey,1991,Principle Centered Leadership,en-US,4.07,13079,,,,,,,,,,,,,,,
5874,2570856,Larry Correia,2009,Monster Hunter International,eng,4.04,16552,,,,,,,,,,,,,,,
5875,11431896,Rae Carson,2013,The Bitter Kingdom,eng,4.23,24420,,,,,,,,,,,,,,,
5876,19674,Tom Clancy,2003,The Teeth of the Tiger,eng,3.61,15746,,,,,,,,,,,,,,,
5877,61958,Anne McCaffrey,1983,Moreta: Dragonlady Of Pern,eng,3.97,21117,,,,,,,,,,,,,,,
5879,102957,"Garth Ennis, Steve Dillon, Peter Snejbjerg",1999,Preacher: War in the Sun,eng,4.34,16531,,,,,,,,,,,,,,,
5881,16842,Christopher Isherwood,1964,A Single Man,eng,4.11,14554,,,,,,,,,,,,,,,
5882,13529055,Christopher Hitchens,2012,Mortality,eng,4.12,14248,,,,,,,,,,,,,,,
5883,312050,Chris d'Lacey,2003,Icefire,eng,3.9,19795,,,,,,,,,,,,,,,
5884,30831912,Neil Gaiman,2017,Norse Mythology,eng,4.12,22266,,,,,,,,,,,,,,,
5886,107774,Julie Garwood,1987,Honor's Splendour,eng,4.22,21926,,,,,,,,,,,,,,,
5887,10757771,Kody Keplinger,2011,Shut Out,en-US,3.76,23723,,,,,,,,,,,,,,,
5889,59813,Nora Roberts,2006,Valley of Silence,en-GB,4.2,20800,,,,,,,,,,,,,,,
5890,207034,Jeanne DuPrau,2006,The Prophet of Yonwood,en-US,3.25,22237,,,,,,,,,,,,,,,
5891,20800147,James Patterson,2014,Hope to Die,eng,4.14,10005,,,,,,,,,,,,,,,
5892,6294553,"Kresley Cole, Gena Showalter",2009,Deep Kiss Of Winter ,en-US,4.23,23875,,,,,,,,,,,,,,,
5893,15944406,"Holly Black, Eliza Wheeler",2013,Doll Bones,eng,3.7,17414,,,,,,,,,,,,,,,
5894,11057626,Patricia Cornwell,2011,Red Mist,eng,3.75,16396,,,,,,,,,,,,,,,
5895,11277218,Alan Bradley,2011,I Am Half-Sick of Shadows ,en-US,4.09,21288,,,,,,,,,,,,,,,
5896,12881141,Kristen Ashley,2011,Wild Man,en-GB,4.21,32541,,,,,,,,,,,,,,,
5897,23129410,"Joseph Fink, Jeffrey Cranor",2015,Welcome to Night Vale,eng,3.87,17781,,,,,,,,,,,,,,,
5899,110385,Julia Quinn,2001,An Offer From a Gentleman,en-US,4.08,17402,,,,,,,,,,,,,,,
5900,18304322,Julie   Murphy,2015,Dumplin',eng,3.87,22176,,,,,,,,,,,,,,,
5901,23533039,Ann Leckie,2015,Ancillary Mercy,eng,4.2,12776,,,,,,,,,,,,,,,
5902,8038219,Gena Showalter,2011,The Darkest Surrender,eng,4.42,24515,,,,,,,,,,,,,,,
5903,11563,Stephen King,1981,Danse Macabre,eng,3.62,18700,,,,,,,,,,,,,,,
5904,15762657,Gina L. Maxwell,2012,Seducing Cinderella,eng,3.94,21617,,,,,,,,,,,,,,,
5905,28184,Alexander McCall Smith,2006,Blue Shoes and Happiness ,eng,4.06,20246,,,,,,,,,,,,,,,
5907,31244,Charles Dickens,1865,Our Mutual Friend,eng,4.07,18599,,,,,,,,,,,,,,,
5908,531262,Evelyn Waugh,1934,A Handful of Dust,en-US,3.92,17370,,,,,,,,,,,,,,,
5909,95608,Francine Rivers,1999,Leota's Garden,eng,4.07,15039,,,,,,,,,,,,,,,
5911,50618,Paul Auster,2002,The Book of Illusions,eng,3.89,13583,,,,,,,,,,,,,,,
5912,112756,Karen Marie Moning,1999,To Tame a Highland Warrior,eng,4.14,24710,,,,,,,,,,,,,,,
5913,171020,Wendy Mass,2005,A Mango-Shaped Space,eng,4.22,20661,,,,,,,,,,,,,,,
5915,304,"George Eliot, Edmund White",1876,Daniel Deronda,eng,3.82,17723,,,,,,,,,,,,,,,
5917,7203690,Susan Mallery,2010,Chasing Perfect,eng,3.89,18437,,,,,,,,,,,,,,,
5918,97632,Plum Sykes,2006,The Debutante Divorcée,en-US,3.46,15030,,,,,,,,,,,,,,,
5920,39028,"Douglas Preston, Lincoln Child",2007,"The Wheel of Darkness (Pendergast, #8)",en-US,3.92,18413,,,,,,,,,,,,,,,
5921,25733990,Sylvain Neuvel,2016,Sleeping Giants,eng,3.84,19371,,,,,,,,,,,,,,,
5922,15795628,Julianne Donaldson,2013,Blackmoore,eng,4.17,17497,,,,,,,,,,,,,,,
5923,47720,"Neil Gaiman, Barron Storey, Bill Sienkiewicz, Glenn Fabry, Dave McKean, P. Craig Russell, Milo Manara, Miguelanxo Prado, Frank Quitely, Todd Klein",2003,The Sandman: Endless Nights,eng,4.34,20416,,,,,,,,,,,,,,,
5924,202292,Olivia Goldsmith,1992,The First Wives Club,eng,3.87,17219,,,,,,,,,,,,,,,
5925,250729,Maggie O'Farrell,2006,The Vanishing Act of Esme Lennox,eng,3.82,16675,,,,,,,,,,,,,,,
5926,550720,Sarah Waters,2006,The Night Watch,en-US,3.67,13798,,,,,,,,,,,,,,,
5927,21853645,Jeffrey Archer,2015,Mightier Than the Sword,eng,4.09,10257,,,,,,,,,,,,,,,
