author,Art,Biography,Business,Christian,Classics,Comics,Cookbooks,Crime,Fantasy,Fiction,History,Manga,Mystery,Poetry,Psychology
Robert J. Sawyer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Michael Moorcock,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sharyn McCrumb,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Barbara Hambly,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tanith Lee,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Rob Rogers,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Dominic Green,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Barbara Roden,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Peter Tremayne,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tim Lebbon,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bradley H. Sinor,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Edward D. Hoch,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Vonda N. McIntyre,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Darrell Schweitzer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mary Robinette Kowal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
H.Paul Jeffers,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Geoffrey A. Landis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Amy Myers,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tony Pi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Chris Roberson,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mark Valentine,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gigi Levangie Grazer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kivanc Guney,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sinclair Lewis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
John Rocco,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Catherine Gilbert Murdock,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Erika Swyler,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Frederick Franck,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,0.0
Kristen Britain,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Helen Oyeyemi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
David  Brooks,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Thomas S. Kuhn,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Andrea Levy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Peter M. Senge,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Arthur Koestler,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Daphne Hardy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jaci Burton,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jack Campbell,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lois McMaster Bujold,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Elizabeth Flock,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Malinda Lo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Diane Arbus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Stan Grossfeld,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Doon Arbus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Marvin Israel,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Leo Lionni,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Camron Wright,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Harvey Karp,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Nelson Hobbs,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Dee Lestari,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Dallas Hartwig,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.3333333333333333,0.0
Melissa Hartwig,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.3333333333333333,0.0
Ted Kerasote,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333,0.0,0.0,0.3333333333333333,0.0
K.E. Semmel,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Elizabeth Chandler,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Marshall Goldsmith,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mark Reiter,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kwame Alexander,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Alan Hollinghurst,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Peter F. Drucker,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kieron Gillen,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jamie McKelvie,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Matt Wilson,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Clayton Cowles,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tetsuko Kuroyanagi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Chihiro Iwasaki,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Dorothy Britton,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Roger Lowenstein,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Natalie Goldberg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Liza Marklund,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Julietta Suzuki,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Aron Ralston,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
David Gemmell,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sheila Turnage,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Avery Monsen,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jory John,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Johnny Cash,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Patrick   Carr,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Isak Dinesen,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.3333333333333333,0.0
Karen Blixen,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.3333333333333333,0.0
Robert Crais,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,0.0
Marieke Nijkamp,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Steven Pinker,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cynthia Marshall,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zane,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kristen Simmons,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333,0.0,0.0,0.3333333333333333,0.0
Randy Shilts,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
William Greider,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Brigitte Sire,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gilbert Sorrentino,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jordan Sonnenblick,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
John Banville,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
L.E. Modesitt Jr.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ben H. Winters,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
George R. Stewart,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Thea Harrison,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Diane Mowat,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
W.W. Jacobs,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jerry Bridges,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.5,0.0
Foster W. Cline,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.5,0.0
Jim Fay,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.5,0.0
Anne Rivers Siddons,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Eric S. Nylund,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0
Frank De Felitta,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Nathan  Hill,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
J. Sheridan Le Fanu,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
K.A. Linde,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Craig Ferguson,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sarah MacLean,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Charlotte Rogan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Henryk Sienkiewicz,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
W.S. Kuniczak,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Amy Ewing,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Chris d'Lacey,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Deborah Guarino,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Steven Kellogg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jacob Tomsky,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tony Horwitz,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Robert Descharnes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Laura Dave,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lori Lansens,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Wiley Cash,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ann M. Martin,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Roland Smith,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sheri  Fink,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Guy de Maupassant,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Norman Maclean,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Maria Duenas,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Daniel Hahn,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kristan Higgins,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Deborah Blum,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Elizabeth Scott,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ananda Maitreya,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Balangoda Ananda Maitreya Maitreya,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Elisabeth Elliot,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.25,0.25,0.0,0.0,0.0,0.25
khld lkhmysy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Khaled Al Khamissi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gail Tsukiyama,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sally   Thorne,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Julia Heaberlin,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Penny Reid,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Akira Amano,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Frances E. Wall,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Alton Brown,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Amy Tintera,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Carrie Brownstein,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pearl Cleage,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
The Arbinger Institute,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gentry Lee,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jock,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Francesco Francavilla,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jared K. Fletcher,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sal Cipriano,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
David   Baron,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Laural Merlington,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
James Cameron,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Paula Brackston,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Katarina Bivald,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Alice Menzies,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Christian Lander,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0
Heather Dixon,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.5,0.0
Rachel Dratch,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Willy Lindwer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Deborah Rodriguez,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,0.0
mHmd lslm,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ben Mikaelsen,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Rachel Kushner,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Deborah Feldman,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gary Vaynerchuk,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lloyd C. Douglas,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ellen Titlebaum,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Anton DiSclafani,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gavin de Becker,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Willard F. Harley Jr.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kelly Creagh,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sadegh Hedayat,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D.P. Costello,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Eric Litwin,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
James Dean,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Simon  Jones,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
R.L. Stine,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.5,0.0
Melinda Haynes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Danielle Steel,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Maura McEvoy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fisher Amelie,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Allison Pearson,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Becky  Chambers,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jennifer Lynn Barnes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Carol Tavris,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Elliot Aronson,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
T.R. Ragan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gina Mayer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jill Bolte Taylor,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Iain Pears,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Donny Dhirgantoro,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Geoffrey A. Moore,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Regis McKenna,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Peach-Pit,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Neil Shubin,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bob Ong,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Linda Asher,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Loung Ung,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Owen  West,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.25,0.25
Stephen M.R. Covey,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Betty Mahmoody,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Joseph Kesselring,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Darcie Chan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jon Lee Anderson,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0
Verna Aardema,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Leo Dillon,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Diane Dillon,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Rebecca Solnit,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Alfred Uhry,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mn~ lkhmysy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Allan Pease,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Barbara Pease,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Farley Mowat,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Merlin Holland,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cook's Illustrated Magazine,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
John Burgoyne,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Carl Tremblay,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Laura C. Schlessinger,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0
Fabio Moon,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Gabriel Ba,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Sean Konot,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Cherise Sinclair,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Brit Bennett,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Masha,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Marie Simchow Stern,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Taylor Jenkins Reid,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
David Timson,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Larry Correia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Peter Snejbjerg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Christopher Isherwood,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A. Meredith Walters,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Eliza Wheeler,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Joseph Fink,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jeffrey Cranor,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Julie   Murphy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gina L. Maxwell,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Eve Ensler,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gloria Steinem,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.25,0.25
Barbara Delinsky,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Edmund White,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Susan Mallery,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ronald A. Beers,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sylvain Neuvel,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Barron Storey,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bill Sienkiewicz,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Milo Manara,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Miguelanxo Prado,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Olivia Goldsmith,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Maggie O'Farrell,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Joanna Trollope,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Hugh Osborne,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Yoko Ogawa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Stephen Snyder,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Niall Ferguson,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Robert M. Durling,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C.J. Bott,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Denise Kiernan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ed Gorman,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
John Bedford Lloyd,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mark Dunn,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Paul Tremblay,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333
Anne McLean,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Rita Williams-Garcia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jason F. Wright,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Blue Balliett,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
George Beard,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Harold Hutchins,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tasha Tudor,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Paulo Freire,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Myra Bergman Ramos,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Donaldo Macedo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Richard Shaull,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ian Doescher,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Brad Meltzer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Rags Morales,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Michael Bair,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Seth,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Aaron Ehasz,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Alison Wilgus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Amy Kim Ganter,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Brian Ralph,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Corey Lewis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Dave Roman,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Elsa Garagarza,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ethan Spaulding,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Frank Pittarese,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
J. Torres,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Joaquim Dos Santos,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Johane Matte,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
John O'Bryan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Joshua Hamilton,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Justin Ridge,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kaite Mattila,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
May Chan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Rawles Marie Lumumba,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Reagan Lodge,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tim Hedrick,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tom McWeeney,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Catherine McKenzie,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Margaret Sidney,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jessica Day George,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jim Bouton,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Harriet Lerner,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Burton G. Malkiel,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kelly Elliott,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Julie Klassen,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Michelle A. Valentine,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Claire Huchet Bishop,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C.S. Pacat,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
David Frankland,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Paul Murray,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jessica Shirvington,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tony Kushner,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Dorothy Koomson,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
John Keats,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Joseph Boyden,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Frances Wall,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Khushwant Singh,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Craig Silvey,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Michael A. Singer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Marlon James,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Nina LaCour,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jami Attenberg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Thomas Piketty,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Arthur Goldhammer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kay Thompson,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Hilary Knight,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Peter Carey,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Elmore Leonard,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
